Bem Pat;Seq;Conta;DescriÁ„o Conta;Narrativa;Data Inv.;Plaqueta;LocalizaÁ„o;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO;LicenÁa Uso;EspecificaÁ„o TÈcnica
111413;0;135010402;EQUIPAMENTOS - PROD;PAINEL COMPOSTO POR CLP;30/11/2016;111413;NI;0;TORT2007;7225;;;;
111417;0;135010402;EQUIPAMENTOS - PROD;160 ROLETES DE CARGA;30/11/2016;111417;NI;0;TORT2007;7225;;;;
111429;0;135010402;EQUIPAMENTOS - PROD;FONTE CHAVEADA 110W/5/12/-12/24V;30/11/2016;111429;NI;0;TORT2007;7225;;;;
111430;0;135010402;EQUIPAMENTOS - PROD;CABO COAXIAL P/INTERLIGACAO E CONEXAO;30/11/2016;111430;NI;0;TORT2007;7225;;;;
111435;0;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA 15HP 22A 400Vac;30/11/2016;111435;NI;0;TORT2007;7225;;;;
111435;1;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA POWER FLEX4 3HP;30/11/2016;111435;NI;0;TORT2007;7225;;;;
111435;3;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA POWER FLEX 7.5HP;30/11/2016;111435;NI;0;TORT2007;7225;;;;
111455;11;135010402;EQUIPAMENTOS - PROD;VALVULA DESVIADORA 02 VIAS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;24;135010402;EQUIPAMENTOS - PROD;DIVERSOS MATERIAIS PARA CARBPQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;26;135010402;EQUIPAMENTOS - PROD;DIVERSOS MATERIAIS PARA CARBOQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;27;135010402;EQUIPAMENTOS - PROD;DIVERSOS MATERIAIS PARA CARBOQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;28;135010402;EQUIPAMENTOS - PROD;DIVERSOS MATERIAIS PARA CARBOQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;29;135010402;EQUIPAMENTOS - PROD;DIVERSOS MATERIAIS PARA CARBOQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;33;135010402;EQUIPAMENTOS - PROD;DVS.MATERIAIS P/NOVA LINHA DE CARBOQUEL.;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;34;135010402;EQUIPAMENTOS - PROD;DVS.MATERIAIS P/SECAGEM DO CARBOQUELATOS;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;42;135010402;EQUIPAMENTOS - PROD;MONTAGEM DE ISOLAMENTO TERMICO;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;43;135010402;EQUIPAMENTOS - PROD;DISJUNTOR WEG ACIONAMENTO DW 800 NA 500-;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;44;135010402;EQUIPAMENTOS - PROD;DISJUNTOR WEG ACIONAMENTO DW 800 NA 500-;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;6;135010402;EQUIPAMENTOS - PROD;BARRA DE CANTONEIRAS 1 1/2x3/116;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111455;67;135010402;EQUIPAMENTOS - PROD;CHAVE DE PARTIDA SOFT STARTER WEG SSW-03;30/11/2016;105012;EXTRUSORA;0;TORT2007;7225;;0;BO-32216G-01;Y322001
111459;1;135010402;EQUIPAMENTOS - PROD;VALVULA DESVIADORA DE 0,40M x 0,40 COM P;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;2;135010402;EQUIPAMENTOS - PROD;CABO CONTROLE REIFLEX 7x1.00MM2 500V;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;3;135010402;EQUIPAMENTOS - PROD;DIVS.MATERIAIS P/TRANSPORTE DE CAULIM;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;4;135010402;EQUIPAMENTOS - PROD;DVS.MATERIAIS P/TRANSPORTE DE CAULIM;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;5;135010402;EQUIPAMENTOS - PROD;VALVULA SOLENOIDE ASCOVAL D22 120/60;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;6;135010402;EQUIPAMENTOS - PROD;VALVULA BORBOLETA C/ATUADOR;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;7;135010402;EQUIPAMENTOS - PROD;CHAVE DE NIVEL MODELO CNU-REM-002;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111459;8;135010402;EQUIPAMENTOS - PROD;DIVS.MATERIAIS P/TRANSPORTE DE CAULIM;30/11/2016;111459;NI;0;TORT2007;7223;;;;
111461;0;135010402;EQUIPAMENTOS - PROD;453 MTS DE CORREIAS TRANSPORTADORA.;30/11/2016;111461;NI;0;TORT2007;7223;;;;
12790;0;132010902;MOVEIS E UTENSILIOS - PROD;CASTELO MODULO CRISTAL;30/11/2016;12790;NI;0;TORT2007;7250;;;;
13091;0;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA MOD.CFW090060384P;30/11/2016;13091;NI;0;TORT2007;7224;;;;
14373;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;PASS THROUGH TERMICO 70X80X210 220V;30/11/2016;14373;NI;0;TORT2007;1162;;;;
14660;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14660;NI;0;TORT2007;1190;;;;
14661;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14661;NI;0;TORT2007;1190;;;;
14662;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14662;NI;0;TORT2007;1190;;;;
14663;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14663;NI;0;TORT2007;1190;;;;
14664;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14664;NI;0;TORT2007;1190;;;;
14665;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14665;NI;0;TORT2007;1190;;;;
14666;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14666;NI;0;TORT2007;1190;;;;
14667;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14667;NI;0;TORT2007;1190;;;;
14668;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14668;NI;0;TORT2007;1190;;;;
14669;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14669;NI;0;TORT2007;1190;;;;
14670;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14670;NI;0;TORT2007;1190;;;;
14671;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14671;NI;0;TORT2007;1190;;;;
14672;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14672;NI;0;TORT2007;1190;;;;
14673;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14673;NI;0;TORT2007;1190;;;;
14674;0;132010901;MOVEIS E UTENSILIOS - ADM;PAINEL P/ BIOMBO RMT-Z cod. PBZ1210 TPA;30/11/2016;14674;NI;0;TORT2007;1190;;;;
14675;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z cod. PBZ124-TF 1P;30/11/2016;14675;NI;0;TORT2007;1160;;;;
14676;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z PBZ126-TF 1PC;30/11/2016;14676;NI;0;TORT2007;1160;;;;
14677;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z RMT-Z ESPB128P8-T;30/11/2016;14677;NI;0;TORT2007;1160;;;;
14678;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z RMT-Z ESPB128P8-T;30/11/2016;14678;NI;0;TORT2007;1160;;;;
14678;1;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z RMT-Z cod.PBZ128-;30/11/2016;14678;NI;0;TORT2007;1160;;;;
14680;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z RMT-Z cod.PBZ128P;30/11/2016;14680;NI;0;TORT2007;1160;;;;
14681;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL P/ BIOMBO RMT-Z RMT-Z cod.PBZ1210;30/11/2016;14681;NI;0;TORT2007;1160;;;;
15633;2;132010901;MOVEIS E UTENSILIOS - ADM;INSTALACAO DE APARELHO DE AR CONDICIONAD;30/11/2016;15633;NI;0;TORT2007;1200;;;;
15661;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL INFORMATIVO SQDC;30/11/2016;15661;NI;0;TORT2007;7200;;;;
15662;0;132010902;MOVEIS E UTENSILIOS - PROD;PAINEL INFORMATIVO SQDC;30/11/2016;15662;NI;0;TORT2007;7200;;;;
15766;2;135010401;EQUIPAMENTOS - ADM.;16 VASOS DE PRESSAO HVT50;30/11/2016;15766;NI;0;TORT2007;6150;;;;
16201;0;132010901;MOVEIS E UTENSILIOS - ADM;PLAT. DIVERSOS - PLAT DUPLA - 6 LUG. PE;30/11/2016;16201;NI;0;TORT2007;1131;;;;
16201;1;132010901;MOVEIS E UTENSILIOS - ADM;PAINEIS EM BP PARA PLATAFORMA - PAINEL B;30/11/2016;16201;NI;0;TORT2007;1131;;;;
16208;0;132010902;MOVEIS E UTENSILIOS - PROD;PLAT DIVERSOS - PLAT. DUPLA 4 LUG;30/11/2016;16208;NI;0;TORT2007;1168;;;;
16546;0;132010902;MOVEIS E UTENSILIOS - PROD;PLATAFORMA DUPLA 6 USU¡RIOS, P…S TRAVE,;30/11/2016;16546;NI;0;TORT2007;3121;;;;
16701;0;135010402;EQUIPAMENTOS - PROD;ALINHADOR DE POLIAS A LASER TKBA 40 MARC;30/11/2016;16701;NI;0;TORT2007;7231;;;;
16736;0;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA G120C380 440VHO 2;30/11/2016;16736;NI;0;TORT2007;7231;;;;
16771;0;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA 10HP, 380/480VAC,;30/11/2016;16771;NI;0;TORT2007;7231;;;;
16821;0;135010402;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA - 6SL3210-1KE13-2;30/11/2016;16821;NI;0;TORT2007;7231;;;;
212032;0;135010402;EQUIPAMENTOS - PROD;75 MTS DE CORREIAS TRANSPORTADORA.;30/11/2016;212032;NI;0;TORT2007;7225;;;;
3131;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE CONTROLE DO FORB II;30/11/2016;3131;NI;0;TORT2007;7222;;;;
3133;0;135010802;MAQUINAS E ACESSORIOS - PROD.;DISJUNTOR  A PEQUENO COM VOLUME DE OLEO;30/11/2016;3133;NI;0;TORT2007;7222;;;;
3321;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 11 BOTOEIRA, 01 LA;30/11/2016;3321;NI;0;TORT2007;7222;;;;
3323;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, FAB. MONTPEL, C/ 01 L;30/11/2016;3323;NI;0;TORT2007;7222;;;;
3324;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 01 CHAVE GERAL, 01;30/11/2016;3324;NI;0;TORT2007;7222;;;;
3337;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 15 BOTOEIRAS,  02;30/11/2016;3337;NI;0;TORT2007;7222;;;;
3359;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 02 BOTOEIRAS, 01 A;30/11/2016;3359;NI;0;TORT2007;7222;;;;
3360;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO, CO;30/11/2016;3360;NI;0;TORT2007;7231;;;;
3361;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO,COM;30/11/2016;3361;NI;0;TORT2007;7231;;;;
3363;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO DIM 0,60  X  0,30  X  0,;30/11/2016;3363;NI;0;TORT2007;7231;;;;
3384;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO MATERIAL ACO CARBONO C;30/11/2016;3384;NI;0;TORT2007;7224;;;;
3385;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL COMANDO  MATERIAL ACO CARBONO, CO;30/11/2016;3385;NI;0;TORT2007;7224;;;;
3403;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CCM MATERIAL ACO CARBONO COM 12 AMPER, 1;30/11/2016;3403;NI;0;TORT2007;7224;;;;
3409;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO DIM;30/11/2016;3409;NI;0;TORT2007;7224;;;;
3570;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO MOD.JOB.05399;30/11/2016;3570;NI;0;TORT2007;7223;;;;
3620;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO FABR.KONUS, MATERIAL ACO;30/11/2016;3620;NI;0;TORT2007;7224;;;;
3680;0;135010402;EQUIPAMENTOS - PROD;PALETAS  TIPO DUPLE X   FABR.GARCIA  DIM;30/11/2016;3680;NI;0;TORT2007;7224;;;;
3681;0;135010402;EQUIPAMENTOS - PROD;PALETAS  TIPO DUPLE X   FABR.GARCIA  DIM;30/11/2016;3681;NI;0;TORT2007;7224;;;;
3705;2;135010402;EQUIPAMENTOS - PROD;CONJUNTO DE EIXO DO REATOR DE FOSFATO;30/11/2016;3705;NI;0;TORT2007;7224;;;;
3712;0;135010402;EQUIPAMENTOS - PROD;PALETAS  TIPO DUPLEX   FABR. GARCIA  DIM;30/11/2016;3712;NI;0;TORT2007;7224;;;;
3713;0;135010402;EQUIPAMENTOS - PROD;PALETAS  TIPO DUPLEX  FABR.GARCIA  DIMEN;30/11/2016;3713;NI;0;TORT2007;7224;;;;
3721;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO COM;30/11/2016;3721;NI;0;TORT2007;7224;;;;
3784;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CCM COM 9 PORTAS, 03 VOLTIMETROS, 1 DIJU;30/11/2016;3784;NI;0;TORT2007;7224;;;;
3785;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL CONTROLE  MATERIAL ACO CARBONO DI;30/11/2016;3785;NI;0;TORT2007;7224;;;;
3803;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO  CO;30/11/2016;3803;NI;0;TORT2007;7225;;;;
3804;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO, MO;30/11/2016;3804;NI;0;TORT2007;7225;;;;
3805;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO, MO;30/11/2016;3805;NI;0;TORT2007;7225;;;;
3823;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO DIM;30/11/2016;3823;NI;0;TORT2007;7225;;;;
3891;0;135010402;EQUIPAMENTOS - PROD;BANCO DE CAPACITORES, MODELO - BCA 06/30;30/11/2016;3891;NI;0;TORT2007;7231;;;;
3892;0;135010402;EQUIPAMENTOS - PROD;BANCO DE CAPACITORES, MODELO - BCA 06/30;30/11/2016;3892;NI;0;TORT2007;7231;;;;
3893;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE TENSAO COM 1 VOLTIMETRO  1 AMP;30/11/2016;3893;NI;0;TORT2007;7231;;;;
3894;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE TENSAO COM 1 AMPER, 1 VOLTIMET;30/11/2016;3894;NI;0;TORT2007;7231;;;;
3895;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE TENSAO COM 1 AMPER, 1 VOLTIMET;30/11/2016;3895;NI;0;TORT2007;7231;;;;
3951;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO COM;30/11/2016;3951;NI;0;TORT2007;7225;;;;
3959;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL COMANDO, MATERIAL ACO CARBONO, CO;30/11/2016;3959;NI;0;TORT2007;7225;;;;
3963;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO, CO;30/11/2016;3963;NI;0;TORT2007;7225;;;;
3966;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, DIM. 800X400X800 MM.;30/11/2016;3966;NI;0;TORT2007;7225;;;;
3987;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO E FORCA SISTEMA NUTRI,;30/11/2016;3987;NI;0;TORT2007;7225;;;;
3988;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO E SISTEMA MISTURA NUTR;30/11/2016;3988;NI;0;TORT2007;7225;;;;
3989;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 01 CONTROLADOR DE;30/11/2016;3989;NI;0;TORT2007;7225;;;;
3990;0;135010802;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, C/ 01 CONTROLADOR DE;30/11/2016;3990;NI;0;TORT2007;7225;;;;
412108;0;135010402;EQUIPAMENTOS - PROD;210 MTS DE CORREIAS TRANSPORTADORAS;30/11/2016;412108;NI;0;TORT2007;7225;;;;
412128;1;135010402;EQUIPAMENTOS - PROD;DISJUNTOR P/INSTALACAO PRENSA EXPELLER;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412128;12;135010402;EQUIPAMENTOS - PROD;CABO PP PARA PRENSA EXPELLER.;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412128;2;135010402;EQUIPAMENTOS - PROD;CABO PP / TERM. PRE-ISOL. P.E. 04/005;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412128;3;135010402;EQUIPAMENTOS - PROD;CABO / PERFILADO / ELETROCALHA-P.E.04/05;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412128;4;135010402;EQUIPAMENTOS - PROD;PAINEL ELETRICO P/PRENSA EXPELLER;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412128;8;135010402;EQUIPAMENTOS - PROD;DISJUNTOR MODELO VL 160 X 50-63A 3VL 170;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412135;0;135010402;EQUIPAMENTOS - PROD;160 MTS DE CORREIAS TRANSPORTADORAS.;30/11/2016;412135;NI;0;TORT2007;7225;;;;
412156;10;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;100;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;101;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;109;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;11;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;111;135010402;EQUIPAMENTOS - PROD;PARTE SISTEMA DE ALIMENTACAO DE REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;12;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;13;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;14;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;15;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;16;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;17;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;18;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;19;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;2;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;21;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;22;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;23;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;24;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;25;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;26;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;27;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;3;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;31;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;37;135010402;EQUIPAMENTOS - PROD;MONTAGEM EQUIPAMENTOS DE TRANSQUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;38;135010402;EQUIPAMENTOS - PROD;MONTAGEM DOS EQUIPAMENTOS TRANSQUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;39;135010402;EQUIPAMENTOS - PROD;MONTAGEM DOS EQUIPAMENTOS TRANSQUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;4;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;41;135010402;EQUIPAMENTOS - PROD;MONTAGEM DOS EQUIPAMENTOS TRANSQUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;48;135010402;EQUIPAMENTOS - PROD;MONTAGEM DOS EQUIPAMENTOS TRANSQUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;5;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;50;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;52;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;53;135010402;EQUIPAMENTOS - PROD;FABRICAAçO E TRANSPORTE DE RESERVATORIO;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;6;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE ALIMENTACAO REATORES;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;8;135010402;EQUIPAMENTOS - PROD;PARTE DO SISTEMA DE SECADOR DE QUELATOS;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;81;135010402;EQUIPAMENTOS - PROD;INDICADOR UNIVERSAL DE ALTO DESEMPENHO;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;82;135010402;EQUIPAMENTOS - PROD;INDICADOR UNIVERSAL DE ALTO DESEMPENHO;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
